game_id,team_name,jersey_no,player_name,sets_played,attack_kills,attack_errors,attack_total_attempts,attack_k%,setting_assists,serve_aces,serve_errors,reception_erros,digs,block_single,block_assists,block_errors,ball_handling_errors,points
2025_10_25_BCvOC,BC,5,Marc Revet *,3,9,0,0,0,1,0,0,0,2,0,0,0,0,9
2025_10_25_BCvOC,BC,7,Jano Louw *,3,1,0,0,0,23,1,0,0,4,2,0,0,0,4
2025_10_25_BCvOC,BC,10,James Reuss *,3,7,0,0,0,0,3,0,0,1,3,0,0,0,13
2025_10_25_BCvOC,BC,12,Eric Meili *,2,3,0,0,0,1,0,0,0,0,3,0,0,0,6
2025_10_25_BCvOC,BC,13,Josh Dennis *,3,6,0,0,0,0,0,0,0,1,0,0,0,0,6
2025_10_25_BCvOC,BC,14,Cole Johnson *,3,0,0,0,0,1,0,0,0,7,0,0,0,0,0
2025_10_25_BCvOC,BC,20,Eli Ulrich,3,3,0,0,0,1,0,0,0,1,0,0,0,0,3
2025_10_25_BCvOC,BC,22,Ben Kramer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_25_BCvOC,OC,2,Trysten Kim,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0
2025_10_25_BCvOC,OC,3,Nicolas Hill *,2,3,0,0,0,0,0,0,0,1,1,0,0,0,4
2025_10_25_BCvOC,OC,4,Evan Brand,3,0,0,0,0,5,1,0,0,1,0,0,0,0,1
2025_10_25_BCvOC,OC,6,Sean Finnigan *,2,0,0,0,0,1,0,0,0,3,2,0,0,0,2
2025_10_25_BCvOC,OC,7,Carter Sinclair *,3,4,0,0,0,1,0,0,0,4,4,0,0,0,8
2025_10_25_BCvOC,OC,8,Jack Hudson,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025_10_25_BCvOC,OC,9,Devon Sterling,3,1,0,0,0,0,0,0,0,2,0,0,0,0,1
2025_10_25_BCvOC,OC,10,Jackson Hawkswell *,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2025_10_25_BCvOC,OC,11,Rowan Irvine,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4
2025_10_25_BCvOC,OC,12,Sean Vanderzee *,3,0,0,0,0,14,0,0,0,2,1,0,0,0,1
2025_10_25_BCvOC,OC,14,Victor Reis *,3,5,0,0,0,0,0,0,0,1,1,0,0,0,6
2025_10_25_BCvOC,OC,16,Braydon Beattie,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_25_BCvOC,OC,18,Kieran Neale,3,3,0,0,0,0,0,0,0,1,2,0,0,0,5
2025_10_25_BCvOC,OC,19,Landen Roznowski,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0
