game_id,team_name,jersey_no,player_name,sets_played,attack_kills,attack_errors,attack_total_attempts,attack_k%,setting_assists,serve_aces,serve_errors,reception_erros,digs,block_single,block_assists,block_errors,ball_handling_errors,points
2025_10_25_AMBvMHC,AMB,1,Jeffery Culshaw,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0
2025_10_25_AMBvMHC,AMB,3,Kadin Marquez *,3,4,0,4,1,0,0,0,0,0,1,0,0,0,5
2025_10_25_AMBvMHC,AMB,4,Noah Verhoef *,5,14,0,14,1,2,0,0,0,5,5,0,0,0,19
2025_10_25_AMBvMHC,AMB,7,Cole Giesbrecht *,5,7,0,7,1,0,2,0,0,3,5,0,0,0,14
2025_10_25_AMBvMHC,AMB,8,Casey Needham,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025_10_25_AMBvMHC,AMB,9,George Zapach,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2025_10_25_AMBvMHC,AMB,11,Dane Slater *,5,6,0,6,1,0,3,0,0,1,2,0,0,0,11
2025_10_25_AMBvMHC,AMB,12,Amir Rezaei *,5,2,0,2,1,41,0,0,0,2,0,0,0,0,2
2025_10_25_AMBvMHC,AMB,15,Cooper Strachan *,5,14,0,14,1,0,1,0,0,7,3,0,0,0,18
2025_10_25_AMBvMHC,AMB,16,Kade Miller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_25_AMBvMHC,AMB,17,Benjamin Farley,5,0,0,0,0,2,0,0,0,10,0,0,0,0,0
2025_10_25_AMBvMHC,MHC,1,Jude Martineau,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2025_10_25_AMBvMHC,MHC,3,Joel Lehr *,4,4,0,4,1,0,0,0,0,0,0,0,0,0,4
2025_10_25_AMBvMHC,MHC,5,Declan Cook,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_25_AMBvMHC,MHC,6,Cade Harrison,4,8,0,8,1,0,0,0,0,3,0,0,0,0,8
2025_10_25_AMBvMHC,MHC,7,Conor Aasman *,5,8,0,8,1,0,1,0,0,0,1,0,0,0,10
2025_10_25_AMBvMHC,MHC,9,Landon Reiniger *,5,5,0,5,1,1,3,0,0,2,1,0,0,0,9
2025_10_25_AMBvMHC,MHC,11,William Reininger *,5,15,0,15,1,2,4,0,0,7,3,0,0,0,22
2025_10_25_AMBvMHC,MHC,12,Alexander Baird *,5,11,0,11,1,1,2,0,0,3,1,0,0,0,14
2025_10_25_AMBvMHC,MHC,13,Keanen Hamilton *,5,0,0,0,0,46,0,0,0,2,2,0,0,0,2
2025_10_25_AMBvMHC,MHC,15,Evan Knezacek,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0
